sector,business_model,funding_stage,country,arr,mrr,revenue_growth,gross_margin,burn_rate_monthly,runway_months,customer_count,churn_rate,net_revenue_retention,employee_count,cac,ltv,logo_retention,active_users,arpu,valuation
Edtech,Marketplace,Series B,USA,6631427.509439704,552618.9591199753,0.9057023185138,0.551482314418651,381887.3845141492,10.787909666478237,10791,0.23320080336513216,1.0987591116733326,459,12931.368782148485,130208.6692143992,0.9796722984534244,471777,8908.8167187447,22332972.898432817
Edtech,Fintech SaaS,Pre-Seed,Germany,4149584.6211525756,345798.7184293813,0.08082083310826099,0.6386003166414623,504428.2428639254,16.442958799478085,9224,0.1463601643099275,1.1312976219826563,387,2351.410644592796,34551.47224972627,0.9220413941086965,836694,8493.58498551418,23827895.526285477
SaaS,B2B SaaS,Series B,Singapore,15785962.33723225,1315496.8614360208,0.833240186318284,0.5340425524102755,614173.4102288613,33.980576688832265,8642,0.14368042765154806,0.9777797782720911,210,3562.0394806996087,30082.643942979696,0.7162246964706763,629569,4088.5081242255333,86841441.41200283
Edtech,B2C SaaS,Series B,Singapore,8855566.104296483,737963.8420247069,1.6333769929455624,0.5323558553097687,915019.4800279363,7.621828354753191,3846,0.1726500674690727,1.2886843256185603,255,5668.905796440008,144713.31403474105,0.7740873294969243,235638,4356.574794010473,47719552.74229575
Technology,B2B SaaS,Seed,USA,38615282.227134846,3217940.1855945704,0.787720127736382,0.8175628955403669,228813.43571102232,3.142090597033395,11444,0.24857866538857085,0.8231865858961308,344,4318.361859427519,78318.28173057555,0.9267834062045638,767735,4012.823072213054,165910211.03592142
SaaS,B2B SaaS,Series A,UK,9855241.787089707,821270.1489241422,0.8495951344842388,0.6397085374029456,864578.1294596937,24.194329812743785,3784,0.17569646908372036,1.3897923029215442,103,8186.41718433274,138578.69819114602,0.7688451643614164,412137,7325.17093839838,53039528.679905415
SaaS,Marketplace,Series C,Singapore,10108067.318945546,842338.9432454621,0.411481781964847,0.6319140552314382,303641.11335790367,29.26999477165374,4242,0.20265294526920777,0.9596185235729991,545,5627.860995034445,38954.52416750265,0.737810666895746,24097,4080.2732017549865,27819630.364422515
Healthtech,Subscription,Series B,India,1852328.8743723624,154360.7395310302,0.36578606198678076,0.719625170178085,787247.1686882895,9.960834820127527,7989,0.23017494142387412,1.3105982720312985,152,4707.690706624439,8529.8623088586,0.9428785910551234,848456,3127.422264511817,7673642.1932697585
Fintech,Marketplace,Series A,Germany,39063833.89050049,3255319.490875041,1.8800973449740783,0.7641874828732045,452398.2935109469,31.930378578806195,3754,0.188745022676021,1.2923035663151623,318,15037.186661640319,43890.37653117494,0.7329962922536326,986790,5078.461876105497,293442562.0145525
Fintech,Subscription,Series B,UK,39365879.934356384,3280489.9945296985,1.8306498131770552,0.5233625267397357,741792.7533478503,25.373071133986475,7908,0.13554171982703558,0.9131181403244961,205,19220.400455450887,108553.6135028084,0.9570007990552055,795334,9843.434122985198,244521116.55449557
Fintech,Fintech SaaS,Series C,Germany,49332774.468475185,4111064.539039599,0.2329252568150636,0.6061874571486123,878028.2636366915,12.373693247375009,10336,0.10186795906726136,1.3879871239340948,473,17693.89076118941,45896.73329172969,0.9156540717905994,207875,6102.992118133798,258391316.3494813
Healthtech,Fintech SaaS,Seed,Singapore,11085878.768499753,923823.2307083127,1.4382397306477286,0.6817616184847687,505692.97663712024,4.821928571363355,498,0.09358621203074949,1.319060139146389,451,8049.437460223279,141827.09486294512,0.714246605672604,31377,7522.086935341904,66818411.548809856
Healthtech,B2B SaaS,Series B,USA,44296688.02583231,3691390.668819359,0.47105334134096866,0.6656463774093024,783684.5447033048,11.108091518834373,15912,0.016523712039420407,1.3751091763852714,142,14258.334225081542,95698.49274751754,0.9083185223545974,928055,4813.724828795062,218130108.27369004
Fintech,B2B SaaS,Pre-Seed,Germany,44414128.881242,3701177.4067701665,1.632917123877567,0.574781805726017,587037.110876274,7.653900898350482,4038,0.24336309950406354,1.34173561257817,408,6776.828344528342,26201.071400045505,0.7592962057705669,921936,991.0137713463896,216438157.37860096
Fintech,Marketplace,Series B,Singapore,3795478.400116772,316289.8666763977,0.30845705785525657,0.8136272977953682,588635.4124080843,28.555767750787968,754,0.22172201687894752,1.1830805166588443,380,10538.076839482388,107199.70437043365,0.8252699705017906,704719,4729.759279257103,17097002.530641384
SaaS,Marketplace,Seed,USA,7761224.1622186685,646768.680184889,0.5303868714772922,0.8210350758861199,343597.26968577673,25.639645693694707,5221,0.21553831135737742,0.8466468001550254,529,6291.776234304794,33276.73226342236,0.8928924066868322,765141,9106.986565059015,36419768.00589526
Technology,Fintech SaaS,Series B,Singapore,27758850.727748755,2313237.56064573,1.262630959775964,0.70516769439509,631075.442249891,7.4576331431782945,6555,0.1719400855312536,1.20955287333013,417,1666.5969442263854,67578.98751970874,0.8145298369728042,435462,2301.442486178426,177236851.2223759
Edtech,Marketplace,Series A,Germany,41504520.515233085,3458710.0429360904,1.1143066571919538,0.7802108425923088,483104.86367011996,19.47340943893337,4748,0.15873265345111365,1.3567823648994946,558,10667.419254544162,90697.5475656019,0.9065042384433633,492066,811.3183213137197,312748877.9956731
Technology,B2B SaaS,Series C,Germany,24725978.36377342,2060498.1969811183,0.9632250426539455,0.881099994267351,461564.9343288639,8.969186200628982,8525,0.03284500920087379,0.8003408775553668,134,8752.524087809543,115617.144613435,0.905370603983954,709619,5742.830745580926,132969131.85280854
Fintech,B2C SaaS,Series B,USA,31369296.96310433,2614108.080258694,0.6861648062199107,0.7207806629821761,424013.42453479365,28.068220726111026,3355,0.06536299007868587,1.343475111748556,566,15170.644324714487,127609.79851878283,0.9796720110673454,500459,2317.0620893801865,205546504.89729163
Healthtech,Fintech SaaS,Series C,UK,29163992.60281493,2430332.716901244,1.9873689201343938,0.8951390435463773,536237.7667350615,24.087897938734237,14437,0.23390403002884125,0.9223163763977263,516,10665.126233060568,125092.72114456532,0.7848965814576856,938709,9857.648904968879,217150453.55491227
SaaS,Marketplace,Pre-Seed,USA,13529611.986068007,1127467.6655056672,0.6756576444310156,0.6736414206024374,569561.827070772,19.68159303878321,15970,0.16280086717991346,1.0449938135797932,408,6804.288544271436,50270.87254500653,0.7356232693297118,749299,1968.2508792863005,59809341.72605781
SaaS,B2C SaaS,Series A,Singapore,37991120.89111713,3165926.7409264278,1.130263195342876,0.41057800571164677,330034.22818998084,8.841046567004256,5112,0.07600744975126068,0.8389680675259662,395,1287.7127861138513,87677.36739584852,0.706082567597145,22722,1638.4314806470286,215631312.86464348
SaaS,Marketplace,Series A,USA,3682677.4037662884,306889.7836471907,1.6153668879138205,0.8465262423766263,30796.334036543893,8.893937798004885,8862,0.22693700531091493,1.1296961676800348,410,4215.250961661345,99337.95039133001,0.9029487102291245,150464,6034.325404941359,27191561.758032333
SaaS,Fintech SaaS,Series A,Singapore,23913922.207792245,1992826.8506493538,0.7513492726498914,0.5122079463373432,65043.98435333726,14.623012287649098,9645,0.014425072690046514,1.0635071079235607,428,12951.386148707394,91950.21226697178,0.9174615620488404,522288,7145.88762710194,126385936.25548287
Healthtech,B2B SaaS,Series C,Singapore,12353745.336591635,1029478.7780493029,0.1329760444112142,0.5117951604380235,465796.5136979861,16.659700528801828,12072,0.052400075518518795,1.2946493256100955,342,4186.696717243762,139506.36441951603,0.7050010685690505,925723,9257.12847979876,70143246.45735843
Edtech,B2B SaaS,Series C,UK,48513058.471235186,4042754.872602932,1.8165093266946677,0.8853550805981065,559317.0355836865,5.579152616217813,1343,0.15731878139416278,1.1688420465129734,510,8461.621475201986,86204.45450164526,0.743002338144112,662835,842.671342780269,337072247.2479921
Technology,Fintech SaaS,Series B,USA,25540535.266246762,2128377.9388538967,0.6588178321980527,0.8847292918627938,738461.9850683544,15.176622258911383,9454,0.05195377269592122,0.9317477553212548,438,18862.85432622389,110387.8055183768,0.7602682494901619,464190,8609.655220847091,147643728.6900136
Edtech,B2B SaaS,Series C,Singapore,30971164.53562225,2580930.377968521,1.8570074517584998,0.5289470045738971,699068.0587741379,35.581316458585746,10850,0.031216549768161857,1.2045171154668897,94,6926.771765430802,11615.427127622077,0.8330855730074092,754605,2922.7117641103687,250227483.29428366
Fintech,Marketplace,Series B,UK,42152325.24344295,3512693.7702869126,0.9204595096802335,0.8764875807800517,657778.697923382,6.824662555535231,10406,0.22242231717443217,1.0935591144984786,173,3223.2646500601304,103442.5563313709,0.713264301884257,142068,2937.2782726467512,150388752.20188573
SaaS,B2C SaaS,Series A,India,26141634.09097391,2178469.507581159,0.595290841749934,0.4160217946890886,622098.3844044821,15.332694095117594,6580,0.03608007299302443,0.8082664131764302,392,5116.226108128796,69025.55112611377,0.8103401527671708,764888,3840.592677508957,158282212.4671098
SaaS,Fintech SaaS,Series B,India,25805155.50462483,2150429.6253854022,0.7224209558277338,0.6106400638416274,118281.65052534525,28.833078666405292,446,0.2361770201940454,0.81336129237776,588,15324.11253230949,43436.33070883352,0.9205155637617006,601572,6360.315002586382,116510152.1735342
Healthtech,Subscription,Series C,Germany,22302394.27524761,1858532.8562706343,1.1166261857775255,0.47337161660382626,349560.11381881445,35.59236577596324,3809,0.11860190356585217,1.3055927730309176,14,6613.245001841911,72489.97691051784,0.9738528088206344,291442,1396.1209902503406,144773167.97891104
Fintech,Marketplace,Series C,Germany,25252788.93757109,2104399.078130924,0.22686844387543875,0.6118275602753025,931503.4088651215,19.579628789820966,5323,0.2430724364325587,0.9553013823424398,529,17218.70967782464,67789.60082850783,0.778256464599653,504792,8569.206097837028,73255828.6105858
Edtech,B2B SaaS,Series C,India,9405516.408317609,783793.0340264674,0.6377312416043621,0.41553480003492,404000.95571185165,9.606053209300365,14290,0.05351715010380457,1.2048876514435218,409,5416.8134781484905,53927.457284058764,0.7976809825729912,303813,4718.4417050695965,45070748.81754883
Healthtech,Subscription,Series B,Germany,10770157.98177209,897513.1651476742,1.8051779923801812,0.5713251480168203,58199.78998657398,19.321807391156945,11443,0.03974513306581067,0.9430798662294455,408,2788.885904851108,121234.68942875131,0.962334040676667,747237,6104.667794038653,85873788.7580492
Fintech,B2C SaaS,Seed,USA,17142759.28386098,1428563.2736550819,0.3675702749232698,0.6595836174571608,542584.8136350741,8.871112113772767,8993,0.013389936034437753,1.356601041472533,369,5438.570700860981,6894.47105013858,0.7303098436129599,759577,2811.671069199848,73700407.8416489
Technology,Subscription,Pre-Seed,Singapore,18993184.27898248,1582765.3565818733,0.80107708784414,0.5695038703014396,341365.40586008993,5.96113216546129,3866,0.01604918731027892,0.92126858009388,178,19818.033357912216,139350.40008354202,0.8411814195505751,756771,5365.056172201549,89683391.75287934
Edtech,Subscription,Series B,Germany,42229190.64336398,3519099.220280332,1.7962339255339246,0.6171746241126479,771538.0567450536,29.611158050263995,15289,0.233018138561476,0.8566049015837933,188,19886.529747433,115743.51700567154,0.7261158534908115,276927,438.37616818977557,251086679.26425704
Edtech,B2C SaaS,Series B,UK,42857333.55663687,3571444.4630530723,0.2408723964189764,0.5379619210204066,425893.97116081713,4.401112443327243,12052,0.11757186101707987,0.9591280736675396,582,8617.032113447669,132032.34828966507,0.7756954717477389,393038,8948.056974291094,125716582.32140805
SaaS,Fintech SaaS,Series A,UK,20945389.989505697,1745449.1657921413,0.5518760104575349,0.6513396623980334,168765.69841725464,14.613688119757882,12171,0.10921797865356604,1.2943474166304778,341,5283.090878396291,145495.9652458205,0.9197221658383783,497072,8397.55189282001,112179048.80928348
Technology,Subscription,Seed,India,40929544.89610014,3410795.408008345,1.189116190907427,0.5317246571784529,931006.9925670279,6.801139759370603,3407,0.14532697683311535,1.2326243328000352,159,12037.549457482832,122569.28110400103,0.7189076480370549,59319,5171.2054139556085,246771859.4318865
SaaS,Fintech SaaS,Pre-Seed,Germany,46858866.39045829,3904905.532538191,1.794720734343727,0.4929872099378546,336800.56667780253,22.39195416355042,6675,0.11623744363846196,0.893774793176585,432,2262.1995772968576,149965.03520023724,0.8274985940041764,314818,4875.522445828233,343175471.83753127
Technology,B2C SaaS,Series A,Singapore,46488646.16743879,3874053.8472865657,1.8976114378373306,0.5573587237326817,368061.5892539944,17.930857749547016,2289,0.10987880321614979,0.914027129575758,332,5215.490493971746,106085.58901217008,0.7188035897657924,898426,483.63818213145174,316112307.1006763
Fintech,Subscription,Seed,USA,4791657.988224635,399304.8323520529,1.9022101908359335,0.7742572334465477,878741.8883652833,7.50352828346886,17012,0.09840259940952258,1.122303588996091,195,6077.996013046803,10033.980586221363,0.8032859466064918,543619,3920.620785485827,32670285.89787476
Healthtech,Fintech SaaS,Series C,UK,19468876.345445447,1622406.362120454,0.7234976166805096,0.6669528163611864,776423.3300270472,15.502642559482588,12542,0.15100467821340174,1.3797215752209055,183,18213.99201504738,119257.22101420761,0.7164412308620419,522219,4348.0788275456425,103135936.56695598
SaaS,Subscription,Seed,India,4729994.160924298,394166.1800770248,1.1459178906900922,0.46328189606198017,756489.1690738056,19.75334091623867,1628,0.21864683845084568,1.1773688102976663,435,12326.298719212995,113430.97402050506,0.9358874004067468,524938,460.6589372605447,31263232.608728517
Healthtech,Subscription,Seed,USA,32455044.49164772,2704587.0409706435,0.8694338341132544,0.4940521140606757,352243.15340142994,26.22466391982741,17208,0.05904629085079331,0.8561497672030237,299,15331.364921686312,30769.444668061755,0.7818472321603976,888084,9723.494753595769,172410177.6285956
Fintech,B2C SaaS,Series A,Singapore,15026344.69390946,1252195.3911591216,0.1270710564459494,0.7642409334509657,62311.72055574685,3.160292146650208,19111,0.23772970171579008,1.253901828636386,439,9538.475774362698,73420.74218457009,0.8221181983417495,92847,5264.970720439818,58863919.43582582
Edtech,B2B SaaS,Seed,USA,49750969.92445813,4145914.160371511,0.2035494152716884,0.5923417363306707,197092.07185147327,14.619975639542613,17963,0.07899352445162151,0.904722278976073,65,10026.51710801887,137967.59175036664,0.709125884109164,764194,763.0823300067002,193229200.01799285
SaaS,Subscription,Pre-Seed,USA,49302884.17952352,4108573.68162696,0.4574712345949974,0.4990588707060454,582167.8554197949,19.43394359617417,16644,0.1004164667700512,1.2960574159369682,350,2943.8949185607644,64830.50423037838,0.8931333175643443,210906,3758.758902931901,251524501.03630516
Edtech,Marketplace,Seed,Singapore,3549994.307059113,295832.85892159276,1.4693677393971176,0.5440299843610703,729270.384388001,5.191143208428061,3414,0.21701147209799812,1.301318118866655,49,670.3788278522932,9387.033134316685,0.9390164484810855,89384,2423.564541613768,19807729.194731172
Healthtech,B2C SaaS,Series A,UK,24496025.243386462,2041335.436948872,1.026288639289476,0.8945459697499512,167126.96561427196,30.413229978615735,18900,0.12463570469751298,1.331800894359814,35,13371.236518961601,103096.9782855538,0.7737288390318159,827555,3729.1525286406,209555661.78297508
Fintech,Subscription,Pre-Seed,Germany,15343482.557321386,1278623.5464434489,0.5391631387274882,0.5825236234423792,166942.64837537945,31.779441966117936,6544,0.15450865404002256,0.8802718553563134,273,16983.796066359868,36392.81513578657,0.7421681664144338,694012,185.31084562414534,53037822.39497912
Technology,B2C SaaS,Series B,Singapore,2339528.091566202,194960.67429718352,1.5087383702057906,0.43593108292048005,600290.1684055935,27.95048432013185,16888,0.012624333066559298,1.1571136112752556,218,19826.64363717255,39384.99600293587,0.7530575576124204,504198,5597.030637010555,20461360.627393216
Fintech,B2C SaaS,Series C,UK,44637820.59027485,3719818.382522904,1.6212567617674876,0.5236335415397222,564759.8567782459,12.81459465008814,15063,0.08914849109236057,1.3591666215379976,325,19496.890182371895,63119.967971092934,0.8504825205391134,682054,4922.442657172575,295341492.22015804
Edtech,Fintech SaaS,Series A,UK,3461977.8261370114,288498.1521780843,1.866350762152334,0.4619218409716854,214021.13148856896,28.255600389975005,16758,0.22606674390769826,1.2354205824335214,62,1558.6929707554063,104085.21213156228,0.876855991807969,262471,8299.158739644425,23976909.245549053
Healthtech,Marketplace,Series C,UK,34893955.72531346,2907829.643776122,1.91609459003002,0.6937608902644372,671057.9710655689,17.425225392593426,6456,0.19146899433833786,1.3986004354031816,301,4207.624534174493,81376.22604099404,0.8347851112332643,160809,5758.540866616516,196128261.29703465
SaaS,B2C SaaS,Series A,India,29301048.430117637,2441754.0358431363,1.3318012254483285,0.7601080145013319,648716.2592740394,29.078024127851357,15972,0.1390018390089291,1.1637178573326865,376,2203.6286617159803,41700.32456810248,0.8476719385842767,976451,6822.610407251132,218455156.1963362
Technology,B2C SaaS,Series C,Germany,36727426.333457276,3060618.86112144,1.663509662392057,0.6967281362949866,599535.3575566756,14.173517625956864,4442,0.11710000507871425,1.3184650122892072,26,10491.122461977693,55866.62555100727,0.7141063267207952,723458,1515.7732731312126,250088309.3417351
Healthtech,Fintech SaaS,Series C,Singapore,25307154.40345156,2108929.5336209633,0.5079383183555006,0.45287506873075706,351539.41411090473,29.919110973184875,17109,0.19540139344537924,1.2816229856761272,233,2394.2512400343417,91690.30314139077,0.968546897743911,187568,604.3464811299204,142604651.82988665
Edtech,Subscription,Series C,UK,27657430.705166083,2304785.8920971737,0.46289515041344353,0.8097253777723187,508628.03762428387,4.117967239704365,10447,0.17392358954775947,1.3702977618816234,300,5688.523176168688,8945.437655067757,0.9632983955106905,829235,9376.920976309044,111705552.17115772
Fintech,Marketplace,Pre-Seed,Germany,21046291.81822806,1753857.651519005,0.28292445006096567,0.44837644918054803,248077.5037426637,30.609144631415962,7210,0.06440767645953058,1.1291684355933245,91,4459.598117949833,25317.79602295028,0.8577285476754294,808224,6298.976929820645,118244549.91604984
Fintech,Marketplace,Pre-Seed,UK,45134249.37440364,3761187.44786697,1.6667207875050105,0.7156429586530426,627743.7243162364,24.09401777790455,18269,0.17571893229227514,0.8098893203576942,25,11794.95447701848,117438.41007096083,0.8056389149371816,958113,222.73241776637997,294229385.73817855
SaaS,Fintech SaaS,Pre-Seed,USA,17051881.00268763,1420990.0835573024,0.537160871228958,0.6637724372485914,387772.5768996242,35.00775214064369,8891,0.08671973623050086,0.9763762825547426,107,10957.521689471949,75392.75828914804,0.8802473303187964,758438,2923.688746389287,90190081.80289447
Edtech,Marketplace,Series B,Singapore,23239614.42702998,1936634.5355858316,0.11043983753821221,0.7088347302768194,684744.396233674,27.64214658965554,5255,0.13397788116232295,1.162366798987176,197,1016.8100436299383,15892.826510402443,0.8833988587764099,396367,9955.997465899185,119183103.71058853
Technology,B2C SaaS,Pre-Seed,USA,41356063.917892545,3446338.659824379,1.1131495573841481,0.7099579900920525,702790.4463690623,31.34588623988321,18582,0.23228372710596723,0.815610442130942,77,16756.75506896395,12434.323557394891,0.7544958992493782,353125,4508.041384806803,255456427.17209643
Healthtech,Marketplace,Series B,Singapore,20178307.070291974,1681525.5891909979,1.546939013762546,0.8465651530350162,659515.9067317402,7.105542827975288,9027,0.08089379073036415,1.347990978099368,300,8255.745619938363,141433.18826578872,0.9661861556114559,89190,4170.911452784036,158937321.10119465
Healthtech,Marketplace,Series C,Germany,1675908.4015806257,139659.03346505214,0.33110644039664894,0.7070994017717996,247901.21719420233,24.9797258758819,1042,0.22279493395067715,1.2915556313359917,213,9958.188441361888,116161.3679771338,0.7759186081458253,135641,2055.072313446454,9286760.250660991
Healthtech,Subscription,Series B,UK,43886101.363090545,3657175.113590879,1.9212127110160149,0.514168115815963,933187.8049794092,21.850035314615923,18043,0.11139882014035651,1.1362243375807237,210,5913.349537826852,36955.83635865179,0.7230798370479955,342931,5015.9924817571555,367434793.68465745
Edtech,B2B SaaS,Series C,India,21486786.620720733,1790565.5517267277,0.9555831713185243,0.5046386737859755,826477.1596492353,9.546637788290425,14266,0.19239640275907663,1.1449214252166406,431,17285.942224105605,44366.50251514685,0.9468528219480017,339671,8007.623294841431,90190693.40373924
Technology,Marketplace,Series A,Germany,21066126.44077947,1755510.5367316224,1.6371355832336623,0.7722898797590168,463812.76239777764,33.58931699117289,19862,0.10466222309742272,1.1392795497657424,324,4670.348842512071,126263.72940953034,0.8110347623920773,106389,4001.4324852110562,165416524.9742816
SaaS,Subscription,Series C,UK,44768689.47690961,3730724.1230758005,0.18672314248615857,0.6874103656200578,477927.90053448785,23.271301065562085,11343,0.10567475700481962,1.0831284274576936,271,11723.582749377,75646.49844373474,0.8322004462857809,784088,7481.915113254791,170553225.58160403
Technology,B2B SaaS,Series C,Germany,7759261.048172106,646605.0873476755,1.1862308003749795,0.542655996799607,744388.8754881881,10.879915868836548,17074,0.17113684580152763,0.9530747936345804,294,18983.200064740602,57814.82323000874,0.9452067760696982,511388,9870.751353918557,38843238.26328549
Technology,B2B SaaS,Seed,USA,1704254.8155180064,142021.23462650055,0.8169386732136503,0.835366686658932,694977.1685047215,20.580434102149976,505,0.20495126715286865,1.2257350423689326,235,9474.425328390333,133980.1662442393,0.764385444989217,352702,6463.757266902458,11673446.429712184
SaaS,Subscription,Seed,India,7060992.513313277,588416.0427761064,1.7280989327835827,0.5131987702056671,513114.95619039005,35.69879177407275,5000,0.012913816221290455,1.1338916543064763,312,16187.458052921063,53936.94939336377,0.8148955804917316,512532,1762.5860079287504,64354442.459726684
Healthtech,Marketplace,Pre-Seed,USA,19733507.992017254,1644458.9993347712,1.7911647409572318,0.4013536368378936,312783.8892101796,21.316395406734074,687,0.07529084540264065,1.0760224909419276,203,3794.157540571936,79914.16090296309,0.8978748579677032,93739,1021.782375499456,141520762.7214162
Healthtech,Subscription,Series A,Singapore,18092199.027714934,1507683.2523095778,1.5763846287093994,0.5031364517026728,202928.8616215212,19.401852925176915,15298,0.01790464352760652,0.9351784032694,25,16780.192870447423,13037.019226733755,0.9469817586426692,724150,7995.420320126473,150740396.88240185
Technology,B2B SaaS,Pre-Seed,USA,26302152.343908705,2191846.0286590587,1.3229350877580643,0.8595548322833026,118511.56138837425,13.42022776892101,545,0.23675324126656924,1.0671592795996327,48,13571.820519388531,126326.8896111439,0.9774800694614167,284639,8015.174796610464,190834599.60761315
Healthtech,Fintech SaaS,Series A,USA,17800793.52770786,1483399.4606423217,1.3147637433673425,0.6570240980194324,274547.4070449042,7.46230494613154,15084,0.03806733594140999,0.8619937146250951,60,7157.934857710854,33278.38229267499,0.8937278259576529,637971,6899.810701088021,117064749.96600673
Healthtech,Subscription,Pre-Seed,USA,41809562.26633772,3484130.1888614767,0.19652184546778279,0.7699155470192522,988678.4655552914,30.937741137497955,1643,0.16042385543851856,1.011973729662168,349,13653.807321510458,115788.91209401774,0.979503974712999,10117,706.9102511570785,172047583.81712368
Technology,Fintech SaaS,Series B,USA,16506117.574156288,1375509.7978463573,1.4755082526394008,0.4919040619392503,182437.8879055055,4.483820002461306,4902,0.2195775847249314,1.2161032546136363,254,760.1876516346687,84242.47017478336,0.7791096323602791,40426,6007.590869276095,89002585.23549597
Healthtech,B2C SaaS,Series B,Germany,33989353.88510079,2832446.1570917326,0.15540590765626844,0.8779302670944626,981142.3185501851,27.389462757541608,1146,0.06279842543854272,1.2875098041487787,281,14779.811123511041,34071.15189458141,0.8263402823640343,546856,8281.46444472982,215183894.97491077
Edtech,B2C SaaS,Seed,UK,13596456.961185697,1133038.080098808,0.7748369566675913,0.4228311427183531,791202.3130958813,17.288941100603857,13000,0.11517720570101764,0.947213758960176,456,11838.874205466778,35650.39926534769,0.71797847843833,209822,7698.323418210894,65462917.77820132
Technology,Fintech SaaS,Series A,Singapore,40770736.68806388,3397561.3906719903,0.6756319470826434,0.779018105628918,940753.9439639524,24.80865046551838,19145,0.18946953355519952,1.0747384218508313,261,8405.659967941188,79267.1913723298,0.7889622537466022,523770,4207.034854709035,180850235.3555629
Technology,B2B SaaS,Seed,UK,46542487.942161776,3878540.6618468147,0.120633545538342,0.7107292032509721,468580.48291707574,3.6686172307365927,11143,0.06989156222529289,0.871091151412881,529,5636.49082052618,60794.64397194725,0.8481310301768893,217185,109.8009398712224,167285022.32167235
SaaS,Marketplace,Seed,Germany,16520836.033023363,1376736.3360852802,1.1193755852677003,0.5109116510873389,43744.76700583317,34.06510774191814,7964,0.04044609951081203,0.8879280959060843,69,19629.2751750668,93031.37578532942,0.8708811864770781,544330,975.5438158190823,141544360.99490762
Healthtech,Marketplace,Pre-Seed,Singapore,21062169.908609305,1755180.825717442,0.7987060362804975,0.8656216642397313,166243.17387145132,35.90327736551604,12465,0.10099001466197163,1.1892649423331325,183,1340.5007975037006,138506.7900758534,0.8589871878992161,967922,7073.5291018767775,131918410.47647747
Healthtech,Marketplace,Seed,USA,22866740.63864532,1905561.7198871102,0.35222109730681056,0.5220595375427883,857304.9351736285,4.1375427634811714,5564,0.24985360876348645,0.80448979766406,426,3388.7045198348105,101447.50083307704,0.7167974336838975,169697,6871.601025254456,46942853.08563156
SaaS,B2B SaaS,Series B,USA,29755291.957889643,2479607.66315747,0.4548924855831435,0.6815677717925549,884269.072796149,25.00549842778485,13948,0.1232299617745233,0.9929504617216707,428,5043.617228628768,2666.8262099446565,0.97625525690699,86343,2302.5742960745256,130264238.55770135
Technology,Subscription,Series C,India,20972038.2294955,1747669.8524579583,0.68259104507613,0.7991754063799306,958539.5398551146,31.884717960478,18601,0.19640528232382967,0.8887681479828269,96,18284.945909929607,78163.90777461819,0.7941867046558778,688649,216.90997297214565,96931093.15735658
SaaS,Marketplace,Series A,Germany,48492706.0167609,4041058.834730075,0.24648496618667742,0.6960893717528347,272007.4645501611,20.917076290489444,15947,0.08690917253522923,0.9700793301460146,99,3829.699605016898,70900.88210884541,0.8822274342123297,574058,1369.0025245097602,219027641.73520583
Healthtech,Subscription,Series B,Germany,32729880.98799106,2727490.0823325883,1.4345018353839638,0.758065470496419,877597.8991202431,23.248979356548496,16594,0.03388231428770972,1.1637503716700848,170,1513.785514657505,36952.72430174,0.7169980116885353,963513,1687.3474369343935,321232681.89790803
Fintech,Subscription,Series B,UK,15546221.056067608,1295518.4213389673,1.1204613387542672,0.6815053800431795,483429.43851108325,24.61875841701724,16439,0.060420909717648054,1.3875459437520765,452,16618.57859582176,89520.30205572698,0.7685593292142404,98530,7482.182506536968,102062216.26065427
Fintech,B2C SaaS,Series B,UK,5626440.88798044,468870.07399837,0.20503584803012193,0.7754181667182313,307077.18837376044,32.34696107531805,9775,0.17756565873225186,0.9671636315800706,458,14237.101476628035,142274.00499271025,0.7256367536237592,582480,2423.255428069782,21785017.381608352
Edtech,Subscription,Series C,India,28579457.24540029,2381621.437116691,0.6626020317527677,0.4706446335435503,281594.975958974,31.36944994098557,9490,0.15458007091681852,1.0267932039183403,284,1476.2571626071933,38829.77210043547,0.764428883136055,790011,9855.1091654654,121386051.73019895
Fintech,Fintech SaaS,Series B,India,9297069.104283882,774755.7586903236,1.2893055212975026,0.5898596632408328,925794.7760054796,28.23589923167801,8905,0.1898835946091849,1.385242594295733,271,9327.420329089118,96736.35729539147,0.9572260922171627,789322,8876.923345296156,53134722.56643822
Edtech,B2B SaaS,Pre-Seed,Singapore,30768850.340696063,2564070.861724672,1.0162928680974588,0.708673549962843,168630.43460385568,10.113833440897206,15658,0.07477584254952206,1.1586676043780229,482,5040.621681219623,132538.59048954243,0.8046981152821026,442180,4515.714020375923,224514990.91664305
Fintech,B2C SaaS,Series B,Germany,22478067.287216015,1873172.273934668,0.08170136429080097,0.8820068511798985,819448.3393635054,26.87745868502951,1940,0.22763374086533206,1.002493823830663,522,12296.981832650632,91712.36357163353,0.7748439072669671,239103,1227.6818227083186,94209559.40760654
Edtech,B2C SaaS,Pre-Seed,India,15882141.32153022,1323511.776794185,0.4502567084071443,0.626807089227311,555877.1910357004,33.32987522296234,15221,0.219957557025773,1.3496349987810965,110,19298.707847838963,70359.49957818956,0.7132925792812663,850337,927.2641182699346,61437385.49886264
Fintech,B2B SaaS,Series A,UK,47664868.347981565,3972072.362331797,0.4310681974007138,0.8796896361576155,765622.0635147829,24.151207180132374,1205,0.08955383767818975,1.1878562228349692,407,3896.503941969053,140718.10944786094,0.7845021351889662,681225,7140.5117021221595,299412003.6775924
